id,problem
1688cmy,Simplifythefollowingexpression: log$b\cdotlog$$c\cdotlog$$d\cdotlog$a a b c d log b
1689cmz,Which of the following express the circumference of a A circleinscribedinasectorOAB withradiusR$andAB=$2a? Q a Ra
1690cna,"MaryandJohnwrote100numberseach. Mary’$ssequencestartswith^5,8,11,14,...,John$’ssequence$startswith^3,7,11,15,....$Howmanycommonnumbersarethereinbothsequences?"
1691cnb,"The legs of a right triangle (cid:52)ABC are a and b (∠C$=$90◦, BC$=$a and AC$=b).$ThepointsM,N andO arethecentersofthesquaresof(cid:52)ABC M withsidesBC,AC andAB,respectively. Findtheareaof(cid:52)MNO. C N b a"
1692cnc,Findthenumberofsolutionsofthesystem  $3x^2-2xy+y^2=36$$5x^2-4xy+y^2=20$
1693cnd,Howmanyinteger$solutionsdoestheequation(x+2)(x-4)(x+6)(x-8)=225have$?
1694cne,"ThelegsAC andBC ofarighttriangle(cid:52)ABC (∠C$=90$◦$)are^4and^3units,respectively.$ThepointP is choseninside(cid:52)ABC sothatAP +BC$=BP$$+CA=CP$+AB. FindthedistancefromP toB."
1695cnf,$Eachedgeofacubeisincreasedby^50$%. Whatisthepercentincreaseinthesurfaceareaofthecube?
1696cng,$Iff(x)=x^3+1andc$$isapositivenumbersuchthatf(c+2)=f(c)+f(2)thenc$equals: (cid:115) (cid:115) (cid:115) 30 7 (cid:112) 7
1697cnh,log (cid:0) log (cid:0) log 2n(cid:1)(cid:1)$=2.$Findn. 2 3 4 27 481
1698cni,$Asquareandanequilateraltrianglebothhaveperimeterof^7cm.$Howmuchbiggeristheareaofthe squarethantheareaofthetriangle? (cid:32)$\sqrt$(cid:33) (cid:32)$\sqrt$(cid:33) 49 1 3 49 49 49 1 3
1699cnj,"Theoperationsofadditionandmultiplicationsofsetsandsetsandsetsandnumbersaredefinedin thefollowingway: ifAandB aresetsofnumbersandc isanumber, (cid:8) (cid:9)$A+B=$$x+y|x$∈Aandy ∈B (cid:8) (cid:9)$A\cdotB=$$x\cdoty|x$∈Aandy ∈B$A+c={x+c|x$∈A}$c\cdotA={c\cdotx|x$∈A}$LetE={0,$±2,±4,...}bethesetofallevenintegers. Whichofthefollowingstatementsisfalse?"
1700cnk,"Howmanytriangleswithpositiveareaaretherewhoseverticesarepointsinthexy-planewithinteger$coordinates(x,y)satisfying^1\lex\le^4and^1\ley$$\le^4$?"
1701cnl,Twocopiesoftheparabolawithequationy$=x^2$aremodifiedinthefollowingways: •$Thefirstcopyisscaledintheverticaldirectionbyafactorof^2.$• Thesecondcopyisscaledinthehorizontaldirectionbyapositivefactork. Theresultinggraphsareexactlythesame. Findk.$\sqrt$$\sqrt$
1702cnm,"Supposenandbarepositivenumbers. Iflog$n=2andlog$$2b=2,whatisb$? b n$\sqrt$$\sqrt$$\sqrt$"
1703cnn,$Whichofthefollowingisnotequaltosec^2\thetacsc^2\theta$?
1704cno,Whatis(1+i)13?$\sqrt$$\sqrt$
1705cnp,"JuniorsandSeniorsfromfourschoolsaregoingtoaStatecompetition.$Thereare^40studentsfrom$$AthertonHighSchool,25fromBaysideHigh,20fromClairemontHighSchooland^15fromDevonshire$High School. 16 of the students from Atherton, 5 of the students from Bayside, 15 of the students fromClairemont,$and^9fromDevonshire,$areJuniors. IfaSeniorisselectedatrandom, whatisthe probabliltythatheorsheisfromClairemont?"
1706cnq,"$Supposef(x)=f$(cid:16) 1 (cid:17)$,forallx\neq^0,andthatf(a)+f(b)-f(a+b)=$$2(a^3-b^3)$forallaandbsuch x$ab(a^2-b^2)$$thata^2\neqb^2.$$Supposealsothatf(2)=5.$Whatisf(2.5)?"
1707cnr,"For$n\ge^2,$let k be the product$5\cdot^10\cdot^17\cdot^26\cdot\cdot\cdot\cdot\cdot(n^2+1),$and let n (cid:18) (cid:19)(cid:18) (cid:19) (cid:18) (cid:19) 1 1 1 S$=$1- 1-$\cdot\cdot\cdot$1- . n 24 34$n^4$What is S /k ? n n 1 1 (cid:18) 1 (cid:19) 1$n^2$$n^4+1$1"
1708cns,Consider the following equation: (cid:18) 3 (cid:19)x 3x-6x$=12x-$. 2 Which of the following is NOT a solution? 3\pii 6\pii 27\pii
1709cnt,"Consider the equation p(x) :$ax^2+bx+c$$=$0 whose coefficients a, b and c are all non-zero, and each of them satisfies an equation that results from removing the term containing that coefficent from the equation p(x); for example, the coefficient b is a solution of the equation$ax^2+c=0.$What is the sum of all solutions of p(x)?"
1710cnu,"Find the sum of the first five terms of the series (cid:26) (cid:27) 2 4 8 , , ,... . 3 9 27 64 550 32 422"
1711cnv,"Supposef$isafunctionsuchthatf(n+1)=f(n)+3f(n-1),forallintegersn.$$Iff(4)=151and$$f(1)=1,$what is f(-1)?"
1712cnw,Rationalize the denominator: 1 25/6+21/2+21/3+1 1(cid:0) (cid:1) 1(cid:0) (cid:1)(cid:0) (cid:1)
1713cnx,What is the value of the following series? 2 (cid:88) 022 2022!$\cdot(-1)k^2k$k!$\cdot(2022-k)$!$k=0$1-(-2)2023
1714cny,Which of the following is equal to (cid:16)(cid:112) (cid:112) (cid:112) (cid:17)2 427+ 3+ 43+1 ? 4 (cid:112) (cid:112) (cid:112) (cid:112)
1715cnz,Which of the following expressions are equivalent to (cid:16) (cid:17) (cid:16) (cid:17) (3x+2) 1 2 1 (2x+3)-2 3 (2)-(2x+3) 1 3 1 (3x+2)-1 2 (3) 3 2 (cid:104) 1 (cid:105)2 (3x+2)2$\sqrt$$\sqrt$-5 2 3x+2-332x+3
1716coa,"A person walks along a beach, starting at point A, at a rate$of^3mi/handatpointB,goesintothewaterandswimsata$Island$rateof^2mi/hdiagonallyouttoanislandthatisadistance$$\sqrt{of}$3mi from point C, directly across from the island on$\sqrt{3miles}$theshore,asshowninthepicture. Thetotaldistancefrom point A to point C is 3mi. There are two different choices A B C for the distance, in miles, from point A to point B that will 3miles resultinatotaltimeforwalkingandswimmingofonehour and 40 minutes; what is the sum of those numbers?"
1717cob,Which of the following is the solution set to the inequality 1 2 +$\le^5$?$|x-3|$x-3 (cid:104) (cid:17) (cid:16) (cid:105) (cid:104) (cid:17) (cid:104) (cid:17)
1718coc,"A game comes with a set of three fair six-sided dice. In one particular set, while two of the$diceareregular,labeledwithnumbers^1through^6,duetoamanufacturingerror,onthethird$diethe side that issupposed to be labeled$with^1$got labeledwith 6 (so thereare exactly two sides labeled 6 on the die). Suppose two of the dice are chosen at random and rolled once. What is the probability that both land with a side labeled 6 facing up?"
1719cod,Evaluate (1+i)2022.
1720coe,Which of the following is equal to sin \pi ? 8 (cid:115)$\sqrt$(cid:115)$\sqrt$(cid:112)$\sqrt$(cid:112)$\sqrt{2}-$2 2+ 2 2- 2 2+ 2
1721cof,Which of the following is a one-to-one function on the given domain?
1722cog,"The matrix C is the product of two given matrices:   (cid:32) (cid:33) b 2 -3 1 3 2  $C=$$\cdot$1 2 5  5 a 1   2 3 1 If c$=-5$and c$=1,$what are a and b? 2,1 2,3"
1723coh,"The function F, which takes functions as inputs and returns functions, is defined by$F(f)(x)=f(20x)+22$If f is a linear function such that$f(5)=16$and$F(f)(5)=323,$find the formula for F(f)(x)."
1724coi,"The functions p and q are defined by the following table, in which some values are missing, which is indicated by a question mark. The table also contains some values of the function r, which is defined by the equation r(x)$=$q(p(x)). Again some values have been replaced by question marks. x 0 1 2 3 4 5 p(x) 4 ? ? 2 1 0 q(x) ? 2 ? 0 5 1 r(x) ? 1 0 4 ? 3 What is the sum of all the missing values in the table?"
1725coj,"The set N$=${0,1,2,...} of all whole numbers has an associative operation of addition, de- 0 noted by +. It also contains a special object, 0, with the property that for any whole number$n,n+0=0+n=n.$$WesaythatthesetNisamonoidwithoperation+andidentityobject^0.$Another example of a monoid is the set B$=${0,1} with the operation ∨ (pronounced ‘or’)$definedbytheequations^0$∨$0=0,0$∨$1=1$∨$0=1and^1$∨$1=1.$Theidentityobjectinthis monoid is also 0. A function f from N to B is a monoid morphism if it satisfies the following two properties: 0 - For any two numbers m and n from the set N , the equation f(m+n)$=$f(m)∨f(n) is true 0 (we say that f preserves the monoid operations). -$f(0)=0$(we say that f preserves the identity objects). Is the function f defined by (cid:40) 0 if n is even$f(n)=$1 if n is odd a monoid morphism between the two examples of monoids described above?"
1726cok,Each side of the cube depicted on the right is numbered with a positive integer in such a way that the products of the numbers on each pair of 10 5 opposite sides are all the same. Find the lowest possible sum of all the 1 14 numbers on the sides of the cube.
1727col,Find the largest integer smaller than 22+ 22+ 22+ 22.
1728com,"How many pairs of integers (x,y) are solutions of the equation$3x^2y-10xy-8y-17=0$?"
1729con,"A diagram consists of a set of nodes and a set of arrows be- α tween nodes. Two diagrams are shown on the right, first with 1 the set of nodes A$=${1,2}, the second with the set of nodes B$=$(cid:8) α,β,γ,δ,(cid:15),ω (cid:9) . In the first diagram, you can get from 1 to β 2 by following arrows, but not from 2 to 1. In the second dia- δ γ gram,youcanforexamplegetfromα toeverynodeexceptα by 2 ω (cid:15) followingarrows. Twootherextremesintheseconddiagramare (cid:15), from which you can only get to itself, and ω from which you cannot get anywhere by following arrows. Afunctionf fromthesetAtothesetB iscalledadiagrammappingifforeverytwonodesa andb fromthesetAsuchthatyoucangetfroma tob byfollowingarrows,youcanalsoget from f(a) to f(b) by following arrows. How many diagram mappings are there from the first diagram to the second diagram?"
1730coo,"Assuming that ‘wigglers’ are those who wiggle, ‘wobblers’ are those that wobble, and ‘wag- glers’ are those who waggle, which of the following sets of premises will necessarily lead to the conclusion that “Wilbur is not a weeble”?"
1731cop,Suppose that x and y satisfy x-y$=9$and xy$=-60.$The value of (x+y)+(x-y)+xy is x+y x+y
1732coq,"$Amiddleschoolhas100lockersnumbered^1to100,and100students.$Thefirststudentgoesdown therowoflockersandopenseverylocker. Thenthesecondstudentgoesdowntherowoflockersand closeseverylockerthatisnumberedwithamultipleoftwo. Thenthethirdstudentgoesdowntherow$oflockers,andforeverylockerthatisnumberedwithamultipleof^3,ifitisopen,sheclosesit,butif$itisalreadyclosed,sheopensitagain. Thefourthstudentthendoesthesamethingforthelockers$numberedwithmultipleof^4,andsoon,downtothehundredthstudent.$Intheend,howmanylockers arestillopen?"
1733cor,"Whichofthefollowingequationsdescribesthesetofallpointsthatareequidistantfromthepoints P(-1,3)andQ(3,5)?"
1734cos,Whichofthefollowingexpressionsisafactoredformofthethirddegreepolynomial y functionf(x)whosegraphisgiven? 18
1735cot,$Findthelengthofachordthatis^5cmfromthecenterofacirclewithradius^13cm.$
1736cou,$Findtheareaofatriangle(insquareunits)boundedbythecoordinateaxesandthelinex+3y-12=0.$
1737cov,"Augustus,Benedict,Claudio,andDianahavebeenaccusedofstealingthegoldenmean. Itisknown thatoneofthesefourpeoplemusthavedoneit. Augustussays“Benedictdidit”. Benedictsays“Diana didit”. Claudiosays“Ididn’tdoit”. Dianasays“BenedictislyingwhenhesaysIdidit”. Ifitisknown thatexactlyoneofthemislying,whichonedidit?"
1738cow,Thefunctionf hasgraph 1 -2 -1 1 2 -1 Whichofthefollowingcouldbethegraphoff(x+1)-1? 1 1 -2 -1 1 2 -2 -1 1 2
1739cox,Thesumoftherealsolutionstotheequation (cid:0)$x^3-1$(cid:1)3 -7 (cid:0)$x^3-1$(cid:1)2 -4 (cid:0)$x^3-1$(cid:1)$+28=0$is$\sqrt$$\sqrt$$\sqrt$
1740coy,5 -1 2 isequalto 4
1741coz,$Youcanpaintyourlivingroomin^6hoursandyourfriendwouldtake^8hourstodothesamejob.$How longwillittakethetwoofyoutopaintthelivingroomifyouworktogether?
1742cpa,"AssumeX,Y andZ representpositiverealnumbers. Theexpression$16X-6Y^8$4 isequivalentto 4$Z^3$$\sqrt{8X}$9 2Z$ZX^4$X Y 3 3 2 8X 9$2Y^6$"
1743cpb,10%ofahighschoolseniorclassparticipateinMathOlympics. 95%oftheseniorsthatparticipatein MathOlympicsgetintothecollegeoftheirchoice.$Only^50$%oftheseniorswhodon’tparticipatein MathOlympicsgetintothecollegeoftheirchoice. Whatpercentageofseniorsfromthathighschool getintothecollegeoftheirchoice?
1744cpc,"Howmanytwodigitnumbersaresuchthatwhenthetensdigitandtheonesdigitareinterchanged,the$resultingtwodigitnumberis^9morethantheoriginaltwodigitnumber$?$(Notethat^0cannotbethe$firstdigitofatwodigitnumber.)"
1745cpd,"WhichofthefollowingisanequationofacirclewithdiameterthathasendpointsP(2,5)andQ(6,-3)."
1746cpe,Rationalizethedenominator:$\sqrt$$\sqrt{2}+$3+ 7$\sqrt$$\sqrt$$\sqrt{4}$(cid:0) 2- 7 (cid:1)$\sqrt$$\sqrt$
1747cpf,"Findthevalue(s)oftheparameterb,ifpossible,suchthatthelinearsystem   x+2y$=1$3x+by$=3$hasinfinitelymanysolutions."
1748cpg,"Tocolortheinteriorofasquareofsider ft,werequireexactlyonecanofpaint. Wealsoknowweneed exactlyonecanofpainttocolortheinteriorofarighttrianglewhoselegsmeasure(r +$3)ftand^4$2 ft. Assuming that the area that can be colored depends only on the amount of paint (and no other$factors),whatistheminimalnumberofcansofpaintweneedtobuytopainttheinteriorofa^6ftby^9$ftrectangle?"
1749cph,"$Supposethatf(x)=2(f(x+1)+f(x-1))forallx.$$Iff(2)=2andf(4)=-2,whatisf(7)$?"
1750cpi,$Theradiusofacircleinscribedinanequilateraltriangleis^2$3in. Findtheexactareaofthetriangle.$\sqrt$$\sqrt$
1751cpj,"$Thelengthsofthethreesidesofatriangleare^13cm,14cmand^15cm.$Findthelengthofthealtitude$tothe^14cmside.$"
1752cpk,$Afarmerneedstoshortenthewidthofabeanfieldby^20$%tomakeroomforastorageshed. Hewould likethebeanfieldtokeepthesamearea. Bywhatpercentshouldheincreasethelengthofthefield?
1753cpl,"Given: ABkDC,CEkDA D C m∠$A=m$∠$B=48$◦ 48◦ 48◦ CF bisects∠DCB Find: m∠FCE A E F B"
1754cpm,LetF beafunctionsuchthatF$\sqrt{8}$$\sqrt$$=x$$forallx\ge^0.$WhatisF(4)? 1+ x$\sqrt$$\sqrt$
1755cpn,Thesolutiontotheinequality$\ge^3$is x-2
1756cpo,"A right triangle with sides 6, 8 and 10 is inscribed in a circle C . 1 C C Thelegsoftherighttrianglearethediametersofthehalfcircles 2 C thatlieoutsidethetriangleasshown. Findtheareaoftheshaded 3 C 1 region. 8 6 10"
1757cpp,Forwhichx is log (cid:0)$x^2-2x-2$(cid:1)$\le^0$? 2
1758cpq,Theexactvalueoftheexpressionsin-1 sin is 3$\sqrt$$\sqrt$
1759cpr,"Augustus,Benedict,Claudio,andDianahavebeenaccusedofstealingthegoldenmean. Itisknown thatoneofthesefourpeoplemusthavedoneit. Augustussays“Benedictdidit”. Benedictsays“Diana didit”. Claudiosays“Ididn’tdoit”. Dianasays“BenedictislyingwhenhesaysIdidit”. Ifitisknown thatexactlyoneofthemislying,whichonedidit?"
1760cps,Whichofthefollowingequationsexpressesthecorrectrelationship betweentheanglesαandβasdefinedinthefigure?
1761cpt,$Thenumberofsolutionstotheequation^2x+4(2-x)=5$is
1762cpu,Theexpression + isequivalenttowhichofthefollowing?$(Assume\theta\neq\pi+2\pin$sin\theta 1+cos\theta foranyintegern.)
1763cpv,"10%ofahighschoolseniorclassparticipateinMathOlympics. 95%oftheseniorsthatparticipatein MathOlympicsgetintothecollegeoftheirchoice.$Only^50$%oftheseniorswhodon’tparticipatein MathOlympicsgetintothecollegeoftheirchoice. Ifaseniorfromthathighschoolgotintothecollege ofhisorherchoice,whatistheprobabilitythatthisseniorparticipatedinMathOlympics?"
1764cpw,LetF beafunctionsuchthatF$\sqrt{8}$$\sqrt$$=x$$forallx\ge^0.$WhatisF(4)? 1+ x$\sqrt$$\sqrt$
1765cpx,"Thelargestadvertisingsignintheworldisalargecapital“I”ontopofabuilding ? inL.A.Atadistanceof800ftalongthegroundfromapointdirectlybelowthe$sign,theangleofelevationtothetopofthesignis^45$◦. Fromthissamepoint,$theangleofelevationtothebottomofthesignis^30$◦ . Whatistheheightofthe sign?$\sqrt$"
